countryname,wbcode,iso3,region,incgroup2,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,GINIp,GINIc,IGP,NL1,NL2,COR,MAcatM,MAcatC1,Q4_IGpri,BHQ1,BHQ2,BHQ3,BHQ4,Q4BH,Q4child,Delta50,Asher_Q4_IGpri,ThreeGen_obs,ThreeGen_IGPp1,ThreeGen_IGPg1,ThreeGen_IGPgsd,All2125_MEANp,All2125_MEANc,All2125_IGP,All2125_MAcatC1,Cores2125_MEANp,Cores2125_MEANc,Cores2125_IGP,Cores2125_MAcatC1,Shortfall0611_obs,Shortfall0611_IGP,Shortfall1217_obs,Shortfall1217_IGP,IGEincome,S1,S2,S3,MLD_psu
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,dad,daughter,605,.1579087525606155,.1684269607067108,.1096799522638321,.306293249130249,.2576910853385925,.0108828693628311,.0370964221656322,.0654974281787872,.463036447763443,.4234868288040161,10.0181360244751,13.88199806213379,5.644412517547607,3.298858880996704,.31376004,.13181891,.2864023745059967,.1398420780897141,.0083033051341772,.4900400936603546,.731030285358429,.7226456999778748,.5588548183441162,.34100208,.26915601,.23831421,.1515277,.15610553,.30332297,7.4562521,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,dad,son,470,.1709614098072052,.2366254031658173,.1095387116074562,.2739941477775574,.2088803201913834,.0030546148773283,.039107620716095,.0987637564539909,.4989748597145081,.3600991666316986,9.158823013305664,13.23979568481445,5.591217994689941,2.927725553512573,.3423211,.11899327,.2478577196598053,.085653617978096,.009445171803236,.4733457863330841,.7696967720985413,.7780704498291016,.4090888798236847,.41210991,.33694381,.15778464,.093161643,.2328725,.19903947,7.1949549,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,max,all,1039,.1334702670574188,.1553642004728317,.1079988777637482,.3013049364089966,.3018617331981659,.0071547422558069,.0381253473460674,.0851346328854561,.4795578718185425,.3900274038314819,10.60394287109375,13.53521728515625,5.5952467918396,3.139457702636719,.2929278,.12730868,.2788649797439575,.0930622294545174,.0101230563595891,.497002512216568,.6971737146377564,.6896099448204041,.4825212359428406,.36767972,.31598732,.19235578,.12397718,.20740227,.25040013,5.9846659,.47835422,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,max,daughter,586,.1273073107004166,.1352231949567795,.1034144088625908,.3081710338592529,.3258840441703796,.0112463803961873,.0383355244994164,.0676851868629456,.4620358347892761,.4206970930099487,10.97089576721191,13.87065601348877,5.563523292541504,3.319289684295654,.27962303,.13288505,.3151302039623261,.0973445773124695,.0117103727534413,.5281956195831299,.6857504844665527,.6542762517929077,.5643162131309509,.35727608,.27200165,.22513194,.14559031,.15051818,.30674145,5.9017396,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,max,son,453,.1394872963428497,.1750282794237137,.1124747842550278,.2946013808250427,.2784082591533661,.0031599921640009,.037920143455267,.102170892059803,.4966650009155273,.3600839674472809,10.24666118621826,13.2086181640625,5.608375072479248,2.92017936706543,.30508232,.11897542,.2388634234666824,.0981566235423088,.0077725099399686,.4587511420249939,.7083264589309692,.7218373417854309,.3876519799232483,.37666604,.35432073,.16388632,.1051269,.27337828,.19554386,6.0595527,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,mom,all,1124,.2234230488538742,.1636772453784943,.098670095205307,.2921401262283325,.222089484333992,.0065577989444137,.0362093262374401,.0878590941429138,.4930496215820313,.3763241767883301,9.079414367675781,13.45654678344727,5.959275722503662,3.098531723022461,.36775768,.125733,.2354877442121506,.0768287628889084,.0096623031422496,.452903687953949,.7453852891921997,.7543390393257141,.4787658154964447,.36565912,.30492115,.19866952,.13075019,.21559595,.25031945,8.2091942,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,mom,daughter,639,.2036670744419098,.1508476436138153,.0905621647834778,.3169545531272888,.2379685789346695,.0101753603667021,.0346847400069237,.0738770663738251,.4793073534965515,.4019554853439331,9.535224914550781,13.76617336273193,5.886337757110596,3.267711877822876,.34363639,.1311156,.2670866549015045,.0806882157921791,.0111833410337567,.481120228767395,.7263057827949524,.7169142365455627,.5694406032562256,.35230872,.27833292,.21580091,.15355745,.15048432,.30236503,8.196269,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1970,Retrospective question,1970,mom,son,485,.2432147413492203,.176530048251152,.1067926809191704,.2672808170318604,.2061816900968552,.0029336963780224,.0377366654574871,.1018663942813873,.5068167448043823,.3506465256214142,8.624392509460449,13.14745712280273,6.002174854278565,2.889857530593872,.39120194,.11783394,.200018510222435,.0766311064362526,.0076258350163698,.4154343605041504,.764499306678772,.790330171585083,.372144490480423,.37694022,.32741013,.18418351,.11146612,.2922073,.19836405,8.2208719,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,avg,all,1100,.0742961466312408,.0993603616952896,.1362672746181488,.3020488321781158,.3880273997783661,.0056241280399263,.0163282454013824,.0362501367926598,.5145341753959656,.4272633194923401,11.30837726593018,13.53970050811768,4.90570592880249,2.417872667312622,.23816934,.095382057,.1972421109676361,.2469418346881867,-.0026586984749883,.4001913666725159,.6426966786384583,.6578863859176636,.3903487026691437,.34283969,.3034339,.1856593,.1680671,.29076853,.2504749,5.1700916,,,,,,11.699015,12.906838,.096529588,.56413817,11.668905,12.826467,.044652224,.57342058,,,223,-.023797948,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,avg,daughter,544,.0833837389945984,.0949156284332275,.1477758139371872,.2639294266700745,.4099953770637512,.0060526821762323,.0128856785595417,.0305578801780939,.4781537652015686,.472350001335144,11.28018093109131,13.74666690826416,5.047337055206299,2.33150315284729,.24674413,.091850922,.2053902447223663,.1636555939912796,.0022347175981849,.4446375072002411,.6859058141708374,.6808943748474121,.4730561077594757,.33091688,.29956868,.18445572,.18505873,.18336315,.28665411,5.5591297,,,,,,11.600885,13.107477,.087325707,.57286376,11.209943,13.044888,.064958289,.63775653,,,108,-.048402056,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,avg,son,556,.0656125769019127,.1036074906587601,.1252703964710236,.3384734690189362,.3670360743999481,.0052146269008517,.0196177586913109,.0416893176734447,.5492971539497376,.3841811716556549,11.33498954772949,13.34436416625977,4.772487163543701,2.482909202575684,.2297221,.097692691,.1891246140003204,.34742471575737,-.0084585463628173,.3635230362415314,.6014086008071899,.6373934745788574,.3028511106967926,.35379159,.30699319,.18673415,.15248105,.40446165,.2163287,4.8135352,,,,,,11.783673,12.733746,.10734303,.55654228,11.954562,12.690521,.036271434,.53015566,,,115,-.0014465514,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,dad,all,1135,.0889681130647659,.1276454776525497,.1015740558505058,.3731706440448761,.3086417317390442,.0054610301740468,.0158547330647707,.0375920608639717,.5132534503936768,.4278387427330017,11.37275981903076,13.55092334747315,5.083164691925049,2.440751314163208,.2425092,.096013032,.1815250217914581,.2192168086767197,-.0019657220691442,.3780481517314911,.6499276757240295,.6542262434959412,.4012902081012726,.32904294,.28544429,.20958716,.17592561,.29798478,.25047269,5.2009568,,,,,,11.735205,12.924348,.0790902,.57931131,11.671865,12.818684,.035651453,.60001522,,,236,-.020989664,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,dad,daughter,559,.0984827727079391,.1323285698890686,.0978397205471992,.3563689589500427,.3149800002574921,.0058871400542557,.0125332530587912,.0297221168875694,.4800794720649719,.471778005361557,11.24478816986084,13.74767017364502,5.250532627105713,2.316255569458008,.25447789,.091253415,.1849778294563294,.1266706883907318,.0030846942681819,.4193113148212433,.6928948163986206,.6573131084442139,.4794552028179169,.30789259,.28642163,.20807646,.19760932,.20309572,.28498757,5.5825725,,,,,,11.603615,13.118831,.072753802,.57353246,11.389153,13.069359,.047104232,.64294714,,,116,-.050751656,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,dad,son,576,.0799065679311752,.123185396194458,.1051305457949638,.3891721963882446,.3026053011417389,.0050552128814161,.0190180316567421,.0450872108340263,.5448475480079651,.3859920203685761,11.49303150177002,13.36601448059082,4.922127723693848,2.540329694747925,.23113099,.099533342,.1799547970294952,.3242802619934082,-.0074096526950598,.3486793041229248,.6090068221092224,.6513385772705078,.3206494152545929,.34971705,.28433976,.21096495,.15497825,.39584589,.21803464,4.8340635,,,,,,11.850475,12.753983,.087496117,.58461571,11.85233,12.658668,.031365901,.5718382,,,120,.0034581004,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,max,all,1100,.0742961466312408,.0870158970355988,.0862550660967827,.3286579251289368,.4237749874591827,.0056241280399263,.0163282454013824,.0362501367926598,.5145341753959656,.4272633194923401,12.44499015808106,13.53970050811768,5.040806293487549,2.417872667312622,.2173616,.095382057,.1906619817018509,.2174772024154663,-.0013281308347359,.3974941074848175,.6065316796302795,.6074260473251343,.3900563418865204,.33975396,.30268678,.19406597,.16349329,.30588683,.25045395,4.1536627,.39562425,,,,,12.750721,12.906838,.09570311,.52137464,12.604755,12.826467,.050155669,.54474431,,,223,-.014720607,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,max,daughter,544,.0833837389945984,.076462410390377,.102597787976265,.2985867857933044,.4389692842960358,.0060526821762323,.0128856785595417,.0305578801780939,.4781537652015686,.472350001335144,12.38362407684326,13.74666690826416,5.171011924743652,2.33150315284729,.22408335,.091850922,.1928493827581406,.1328345388174057,.0030267548281699,.4277182519435883,.654473602771759,.6324718594551086,.456912100315094,.33349758,.29835513,.18585852,.18228878,.21917072,.28694561,4.5131798,,,,,,12.675217,13.107477,.085218512,.54040331,12.229813,13.044888,.066917829,.60680461,,,108,-.031095164,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,max,son,556,.0656125769019127,.0971001833677292,.070638932287693,.3573921024799347,.4092562198638916,.0052146269008517,.0196177586913109,.0416893176734447,.5492971539497376,.3841811716556549,12.50290775299072,13.34436416625977,4.918622493743897,2.482909202575684,.2107767,.097692691,.1893997192382813,.3117473721504211,-.0059471074491739,.3751992583274841,.5607212781906128,.5846974849700928,.3249757289886475,.34552181,.30666497,.20162871,.14618452,.39011803,.21601288,3.8230536,,,,,,12.81586,12.733746,.10784353,.50423801,12.83812,12.690521,.042533711,.50079316,,,115,.00056513865,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,mom,all,1197,.1196863800287247,.099889911711216,.0848906710743904,.3580224215984345,.3375106155872345,.0059318812564015,.0148982685059309,.0388944186270237,.5308103561401367,.4094650745391846,11.30001926422119,13.49243354797363,5.347609996795654,2.437681674957275,.25496367,.095982403,.1582117080688477,.2037999480962753,-.0025173933245242,.3470734357833862,.6346151232719421,.6514938473701477,.3549239635467529,.32078344,.2971496,.19309501,.18897195,.32815909,.25040153,5.4619327,,,,,,11.699174,12.895478,.079177581,.55141175,11.768381,12.768929,.041726191,.539482,,,260,-.025692863,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,mom,daughter,607,.122505858540535,.0979904755949974,.0861436203122139,.324629545211792,.3687305152416229,.0053542694076896,.0113988136872649,.0305538140237331,.5073232054710388,.4453698992729187,11.38902473449707,13.66333389282227,5.44342041015625,2.29514741897583,.25815982,.090608999,.1625689417123795,.1732733547687531,-.0005903663113713,.3855661153793335,.6670516133308411,.6724055409431458,.417434573173523,.31065878,.30137697,.19156244,.1964018,.26746708,.28173685,5.7800617,,,,,,11.616474,13.085864,.069055855,.57523304,11.373493,13.027769,.044925496,.61744863,,,122,-.033948913,,,,,
Israel,ISR,ISR,High income,High-income economies,High income,0,ESS,1980,Retrospective question,1980,mom,son,590,.1168214827775955,.1018199473619461,.0836175307631493,.3919532299041748,.3057878315448761,.0065187970176339,.0184540934860706,.0473693795502186,.554675817489624,.3729818761348724,11.21181201934815,13.32306575775147,5.253942012786865,2.56182074546814,.25111648,.10061537,.1525770872831345,.2397480309009552,-.0048223794437945,.3129146099090576,.6016561388969421,.6321718692779541,.2800693213939667,.33013999,.29323125,.19454378,.18208498,.40089425,.21934748,5.1689153,,,,,,11.771409,12.729183,.089970142,.52978063,12.036182,12.59339,.045983028,.48210561,,,138,-.018950999,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,avg,all,346,.2589131295681,.4248670339584351,.2037779241800308,.0714419484138489,.0409999527037144,.0115965818986297,.340052604675293,.3770313858985901,.1962621510028839,.0750572681427002,5.210686206817627,8.565067291259766,4.01542854309082,3.867851495742798,.41541737,.2370069,.627841591835022,.6276758313179016,.0000118927619042,.6517966985702515,.6763755679130554,.6844836473464966,.6415830850601196,.40238595,.29079369,.21380523,.093015164,.17418037,.25193712,4.362895,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,avg,daughter,211,.2898816466331482,.4024218320846558,.1908304989337921,.0623302422463894,.0545357875525951,.0184909738600254,.4096575975418091,.3285287618637085,.1697332412004471,.0735894069075584,5.188944816589356,8.149259567260742,4.273106098175049,3.927312612533569,.44212028,.24967548,.6216243505477905,.5766847133636475,.0031058557797223,.6763573884963989,.6432565450668335,.6500455737113953,.6054368615150452,.46355683,.28304106,.17224382,.08115831,.20950811,.22564191,4.063571,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,avg,son,135,.2068231105804443,.4626206159591675,.2255558967590332,.0867681205272675,.0182322524487972,0,.2229748070240021,.4586143493652344,.2408845871686935,.0775262638926506,5.247255325317383,9.264469146728516,3.555746078491211,3.67528247833252,.3669067,.20765774,.6398418545722961,.5815610289573669,.0046045235358179,.6190313696861267,.7320827841758728,.7402676343917847,.6995925903320313,.28225309,.30668527,.29467624,.11638542,.11804587,.29616648,4.9558868,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,dad,all,349,.2837046086788178,.3874075412750244,.2086901068687439,.0751991048455238,.0449986457824707,.0114641394466162,.341223955154419,.3763676583766937,.1967442035675049,.0742000564932823,5.758959293365479,8.557065963745117,4.357692718505859,3.861127376556397,.40546042,.23678763,.5858234167098999,.4762445092201233,.0073652835562825,.6611639857292175,.6703707575798035,.6796156764030457,.6141409277915955,.39320207,.29115179,.22018161,.09546452,.18327346,.25225663,4.064476,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,dad,daughter,214,.3138898015022278,.3641404211521149,.1986353844404221,.0592306144535542,.0641037970781326,.0181565098464489,.4102537333965302,.3283548951148987,.1709765493869782,.072258323431015,5.776808738708496,8.144108772277832,4.645377159118652,3.914797067642212,.43263027,.24902543,.5863317251205444,.4674145877361298,.0077134985476732,.6957530975341797,.6441441178321838,.6554705500602722,.5637067556381226,.46736857,.29003143,.16187692,.080723092,.22928101,.22617392,3.7664733,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,dad,son,135,.2319968789815903,.427264541387558,.2259140014648438,.1025533825159073,.0122712086886168,0,.2229748070240021,.4586143493652344,.2408845871686935,.0775262638926506,5.728382587432861,9.264469146728516,3.83211612701416,3.67528247833252,.35371873,.20765774,.5869499444961548,.3303976356983185,.0189995374530554,.611996591091156,.7152974605560303,.7188062071800232,.7101348638534546,.25818002,.29323265,.32651564,.12207169,.097125195,.29693675,4.6138759,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,max,all,346,.2589131295681,.4027870297431946,.2127249389886856,.0732761695981026,.0522987358272076,.0115965818986297,.340052604675293,.3770313858985901,.1962621510028839,.0750572681427002,5.944112300872803,8.565067291259766,4.375915050506592,3.867851495742798,.39169633,.2370069,.5777686834335327,.4912537932395935,.0056402278132737,.6536617279052734,.6497390866279602,.658011257648468,.6015840172767639,.39566761,.29414794,.21109149,.099092953,.19749355,.25233623,3.8538561,.66352683,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,max,daughter,211,.2898816466331482,.3822174966335297,.2022944688796997,.0530544556677341,.0725519210100174,.0184909738600254,.4096575975418091,.3285287618637085,.1697332412004471,.0735894069075584,5.935893058776856,8.149259567260742,4.662092685699463,3.927312612533569,.41971788,.24967548,.5823808908462524,.4253449141979218,.0099413758143783,.6913413405418396,.6197125315666199,.6266530752182007,.5586451888084412,.47592917,.28961438,.1508255,.083630964,.23737173,.2263855,3.5403626,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,max,son,135,.2068231105804443,.437385618686676,.2302692979574204,.1072897240519524,.0182322524487972,0,.2229748070240021,.4586143493652344,.2408845871686935,.0775262638926506,5.957937240600586,9.264469146728516,3.86435604095459,3.67528247833252,.3403883,.20765774,.5654184818267822,.5085791945457459,.0039963680319488,.5945062637329102,.7002447843551636,.7078384160995483,.682705283164978,.24779867,.30291498,.32165626,.12763008,.12356862,.29598618,4.434833,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,mom,all,350,.3903175592422485,.3974075615406036,.1321214437484741,.0601474419236183,.0200059786438942,.0114079043269157,.3471329510211945,.3745541274547577,.1930689364671707,.0738360807299614,4.614303588867188,8.518034934997559,4.013063907623291,3.856955051422119,.45871958,.23718077,.5618675351142883,.5579380393028259,.0003059526206926,.5846089124679565,.785394549369812,.7963793277740479,.5872392654418945,.38970286,.28840414,.21086909,.11102393,.19194175,.25238323,5.0793657,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,mom,daughter,213,.4346171915531158,.3636119663715363,.121966540813446,.0521242804825306,.0276800077408552,.018194280564785,.4191298186779022,.3232574164867401,.1670098304748535,.0724086463451386,4.550832271575928,8.098728179931641,4.18032169342041,3.915730714797974,.48287717,.24973546,.5691554546356201,.4690557420253754,.0075015230104327,.6076140403747559,.7575953006744385,.7718083262443543,.5797646641731262,.45027143,.28691462,.16983502,.092978947,.21238375,.22741026,4.6831064,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1940,Retrospective question,1940,mom,son,137,.3158498704433441,.4542180001735687,.1491918414831162,.0736343860626221,.0071059302426875,0,.2261061519384384,.4607839286327362,.2368743121623993,.0762355998158455,4.720998287200928,9.222887992858887,3.728118896484375,3.663440465927124,.41472858,.20756021,.5384700894355774,.6676777005195618,-.0109357917681336,.5479768514633179,.8321250677108765,.8368273377418518,.5994867086410523,.26732209,.2909067,.29401967,.14775154,.16232069,.29436284,5.8980241,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,avg,all,337,.1178544163703919,.4531746804714203,.2609564661979675,.1191509515047073,.0488634891808033,0,.0900001302361488,.3451282382011414,.410150945186615,.1547206789255142,6.536023616790772,11.23514556884766,3.776763916015625,3.821271181106567,.31010693,.18404208,.6006994843482971,.9963616132736206,-.0246290490031242,.5937029719352722,.8052963614463806,.8157965540885925,.5134812593460083,.38166702,.29635477,.20383503,.1181432,.20088623,.2519981,5.7362299,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,avg,daughter,194,.1490248590707779,.4007672667503357,.2767538130283356,.1206257119774818,.0528283268213272,0,.1197415888309479,.3123383522033691,.4282354116439819,.1396846324205399,6.571758270263672,11.12015819549561,3.927698373794556,3.90066385269165,.3242979,.18956257,.6016013622283936,1.050985217094421,-.0280181802809238,.6057708859443665,.7841135859489441,.8040263056755066,.4823735058307648,.43553174,.26617166,.18281597,.11548061,.22214277,.24132192,5.6106253,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,avg,son,143,.0690234526991844,.5352750420570374,.2362086474895477,.1168406158685684,.0426522567868233,0,.043407779186964,.3964961767196655,.3818202018737793,.1782758384943008,6.480041980743408,11.41528129577637,3.541288375854492,3.700806379318237,.28571397,.17442355,.6005327105522156,.8375096321105957,-.0147163365036249,.5746476054191589,.8384807705879211,.8340396285057068,.5695998072624207,.30346966,.34018719,.23430544,.12203769,.16205446,.26872316,5.9187131,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,dad,all,339,.143519937992096,.4388883113861084,.2351076453924179,.1438697725534439,.038614347577095,0,.0925711244344711,.3460994064807892,.4075790047645569,.1537504643201828,6.954690456390381,11.20545291900635,4.035962581634522,3.829435348510742,.30608073,.18500876,.5444007515907288,.788109302520752,-.0144765162840486,.5737611651420593,.8046936392784119,.8082037568092346,.5171315670013428,.37097943,.29706562,.20423745,.12771752,.19774416,.25202891,5.5542064,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,dad,daughter,196,.1703588366508484,.3938372135162354,.239921897649765,.1598188579082489,.036063190549612,0,.1236326172947884,.3142586350440979,.4238534569740295,.1382552981376648,6.987907409667969,11.07288265228272,4.189847469329834,3.911410331726074,.32145846,.19105737,.5539504289627075,.7768534421920776,-.0133878132328391,.5933839082717896,.776145875453949,.7845218181610107,.4911889135837555,.41739514,.27112889,.18818255,.12329343,.20973863,.23964281,5.4797401,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,dad,son,143,.1010399907827377,.5101940035820007,.2274877727031708,.1186259761452675,.0426522567868233,0,.043407779186964,.3964961767196655,.3818202018737793,.1782758384943008,6.902115821838379,11.41528129577637,3.79464316368103,3.700806379318237,.27920425,.17442355,.5273691415786743,.7815115451812744,-.0147913722321391,.540740966796875,.8498783111572266,.8459449410438538,.5646377205848694,.3021386,.3353765,.22862476,.13386011,.17452618,.2716333,5.6658902,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,max,all,337,.1178544163703919,.4450337290763855,.2475003898143768,.1407479792833328,.0488634891808033,0,.0900001302361488,.3451282382011414,.410150945186615,.1547206789255142,7.200168132781982,11.23514556884766,4.037840366363525,3.821271181106567,.29433823,.18404208,.546158492565155,.8787952065467835,-.018995214253664,.5771117806434631,.7955140471458435,.8055117130279541,.5211509466171265,.37741226,.29266578,.20674938,.1231726,.20059705,.25175661,5.3499746,.5343883,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,max,daughter,194,.1490248590707779,.3927396535873413,.2505379319190979,.1548692137002945,.0528283268213272,0,.1197415888309479,.3123383522033691,.4282354116439819,.1396846324205399,7.2804274559021,11.12015819549561,4.256715774536133,3.90066385269165,.31234279,.18956257,.5506431460380554,.8666846752166748,-.0181391928344965,.60090571641922,.7705487012863159,.7897047996520996,.4991893470287323,.42678985,.26420188,.18453456,.1244737,.21555701,.24098018,5.2751465,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,max,son,143,.0690234526991844,.5269564986228943,.2427418380975723,.1186259761452675,.0426522567868233,0,.043407779186964,.3964961767196655,.3818202018737793,.1782758384943008,7.074435710906982,11.41528129577637,3.681179285049439,3.700806379318237,.26258636,.17442355,.5405557155609131,.8673251271247864,-.0185026712715626,.5376889109611511,.8346242308616638,.830011248588562,.5612173676490784,.30604121,.33387506,.2391063,.12097746,.17286311,.26863873,5.4578276,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,mom,all,341,.2130443006753922,.4513855576515198,.2125367671251297,.10008954256773,.0229438506066799,0,.092407114803791,.3466032147407532,.408318042755127,.1526716351509094,6.047705173492432,11.20309734344482,3.876548290252686,3.82603931427002,.33532852,.18493223,.554561972618103,.8057309985160828,-.0167707651853561,.5618829131126404,.8788706660270691,.8909996747970581,.4931530356407166,.3667632,.2883524,.20706154,.13782285,.21699969,.25165263,6.2627406,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,mom,daughter,197,.2463532090187073,.41080042719841,.2152725607156754,.0970295518636703,.0305442344397306,0,.1236009001731873,.3121633529663086,.4269022643566132,.1373334974050522,6.070212364196777,11.08526515960693,4.039549350738525,3.908522367477417,.35064718,.19079851,.5431509017944336,.9437168836593628,-.0259894151240587,.561359167098999,.8652929067611694,.8856826424598694,.4580692946910858,.40221304,.25459436,.20356469,.13962795,.23737979,.24150506,6.2288337,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1950,Retrospective question,1950,mom,son,144,.1603716611862183,.5155643224716187,.2082105278968811,.1049284264445305,.0109250769019127,0,.04307921230793,.4010642766952515,.3789300918579102,.1769264191389084,6.01211404800415,11.38943004608154,3.618461132049561,3.698630571365356,.30924964,.17460731,.5780139565467835,.4962907135486603,.0057930136099458,.5654852390289307,.9003416895866394,.8992409110069275,.5531072020530701,.30810475,.34426254,.21227266,.13536005,.18196307,.26769933,6.3224516,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1960,Retrospective question,1960,avg,all,486,.0677841007709503,.3591384589672089,.2965342700481415,.2177308797836304,.0588123202323914,0,.0084871416911483,.3314203917980194,.4598487019538879,.2002437859773636,7.809451103210449,12.193922996521,4.025357723236084,3.577464103698731,.28227744,.15680905,.5056481957435608,.5428951978683472,-.0020129936747253,.5689546465873718,.754392147064209,.7573449611663818,.5357279777526856,.40369013,.27003446,.20675072,.11952468,.19057541,.251048,5.9698234,,,,,,,,,,,,,,,,,,.4877371,,,,
Italy,ITA,ITA,High income,High-income economies,High income,0,LITS,1960,Retrospective question,1960,avg,daughter,282,.0774586349725723,.3751159906387329,.2697125971317291,.215947687625885,.0617650933563709,0,.0083224354311824,.3376017808914185,.4486490488052368,.2054267227649689,7.726824283599854,12.16430282592773,4.220913410186768,3.586130142211914,.30040404,.15782194,.5184751152992249,.4842156171798706,.0018607528181747,.61025071144104,.776947557926178,.7769792675971985,.5983255505561829,.41196814,.2801294,.19375554,.1141469,.16214056,.25549462,6.0519829,,,,,,,,,,,,,,,,,,.4877371,,,,
